Uninettuno_senseBox_1;1614434282.7001777;22.43;31.4;41.59;14.38;E;E;OCLDHHOXNZGXQSHKLHFSOJREGP9YBUOLCBOLAKHLBMRDMMGJAMNWTEILGMMPWRYYGPJPXTCOSJWGFR999
Uninettuno_senseBox_1;1614434386.710214;22.39;31.28;43.91;15.19;E;E;J9ZZHDIRSNJKYEPSV9VXNFA9ZXPULVTBPMQAVXFDFVBRVYENCFXMNBVQMHGLKAQIRXIMPAJSXKMJAY999
Uninettuno_senseBox_1;1614434532.7083328;22.34;31.32;42.03;14.3;E;E;YQUGCMEHZNOEV9TEUAIUCJREVNNXKHGGLSPCLDUDPYCHRHMBRH9FWCRBMTFC9UTLVDOLY9IPGGFPQA999
Uninettuno_senseBox_1;1614434649.709477;22.31;31.11;42.42;14.22;E;E;HZHLM9JCCKZHKWCXPCASFPQKO9GHRSIEOABJKMZWPM9WDPFNOKCPGMVDBCZPUWQNSUDKUQGIUBOUEG999
Uninettuno_senseBox_1;1614434755.713189;22.28;31.44;16.29;4637.15;E;E;QQVMJLIORACKJAP9G9DAEDSDDEAJQJKIULBGZVTKYJUJIWLHXXIDPARSGAIZMHHRYERVWERSSQATQR999
Uninettuno_senseBox_1;1614434868.7150831;22.26;31.8;50.03;16.76;E;E;SILDCXPXMXWBJHLDBTTEWZMCIEGZXTFGYDG9MXDV9MGYXVT9EPCGJPMQBVDXDLVVOZRKGYIIWSQUTU999
Uninettuno_senseBox_1;1614434961.7036016;22.3;32.11;48.57;18.15;E;E;KT9YUQLQBIJAIFXPTOBRWGLFQLRLKMAC9NDVFXTFKVVIL9UI9BORX9NDY9JBLLF99KWXOY9ZETBIEB999
Uninettuno_senseBox_1;1614435060.7187946;22.29;32.77;57.0;21.38;E;E;YEASYXLDVEFRYDSQSHDUREXPFDVWSBM9YNSNJDLPDR9L9VZSOCSRGNYNIHOFRTYGCLQXGU9YUKQNEG999
Uninettuno_senseBox_1;1614435168.7154121;22.21;33.68;59.77;22.76;E;E;ZODHHYSHB9JBWBHRGIZECKJYXXGRGO9URVPIMJLWCEDXYBMVUVGKJPTGZTISAMRLRDHXOWLSZRGDAF999
Uninettuno_senseBox_1;1614435274.7203357;22.17;35.08;62.82;25.88;E;E;L9RCQOTCEHIYPTBMQ9HXQRIJKSZXAMGNMGYTRETYVPAODWZABQAFLHCKLQIKONBEYHR9HAZPUDQCKL999
Uninettuno_senseBox_1;1614435395.7162294;22.05;36.51;64.88;27.1;E;E;HLAWN99TOOCTXXNZKCGQDPZFXWTSSPBEAWIXLINFYTW9NHCMNVKGTIYXKMYQXSNUEDGOXMPNYYPLMT999
Uninettuno_senseBox_1;1614435497.7163215;21.91;37.14;64.86;26.07;E;E;SCKVENJNCJPFKYCPHWEZSJHNJUYGZAUYLKJ9RZ9AWJHHAPYUHVZHFPYDYXKRGKPOWLFCDTOCIPGMAA999
Uninettuno_senseBox_1;1614435603.7180362;21.86;37.5;61.98;25.29;E;E;FVWNUQJS9YOEHZWVCRGYUFQTVYMSADBQHZLXKSHSKFYGUKFNVFHBURYYIKKDAPSRPVMYSZDSZQQUGS999
Uninettuno_senseBox_1;1614435716.7179658;21.76;37.43;59.29;24.1;E;E;HIWWWCQNQYRMID9RCYZPBXOFMJ9XTFCDJRBTF9SADEBUZHSLPJHDYVQA9TQX9ERFNHPRXRKDTUJIWM999
Uninettuno_senseBox_1;1614435815.7187514;21.75;37.71;60.8;23.05;E;E;RXJXRNNFIPVRVXROOIGFKKRIIAACZQQKOTJQRXWIMDXOFRWVO9QTZBJM9KKDCLSUYQUHWAZSCLIIB9999
Uninettuno_senseBox_1;1614435918.7175584;21.73;37.23;58.9;23.05;E;E;FDGQPHAJ9OU9JYQONGUOHEANIGNOASFEP9CSJRPFORVQBR9UNKELAXDTJPZETJVZGDFJSKDGKDOI9S999
